dt,sido_cd,sido_nm,home_sido_cd,home_sido_nm,age_cd,sex_cd,cnt_aprx
20200817,46,전라남도,NULL,NULL,10,NULL,60384
20200817,27,대구광역시,NULL,NULL,40,NULL,46469
20200817,27,대구광역시,NULL,NULL,60,NULL,27165
20200817,28,인천광역시,NULL,NULL,50,NULL,61061
20200817,36,세종특별자치시,NULL,NULL,60,NULL,9872
20200817,42,강원도,NULL,NULL,70,NULL,151507
20200817,46,전라남도,NULL,NULL,40,NULL,136775
20200817,26,부산광역시,NULL,NULL,30,NULL,85963
20200817,30,대전광역시,NULL,NULL,30,NULL,37443
20200817,42,강원도,NULL,NULL,0,NULL,40837
20200817,42,강원도,NULL,NULL,60,NULL,187950
20200817,43,충청북도,NULL,NULL,70,NULL,53762
20200817,45,전라북도,NULL,NULL,50,NULL,99192
20200817,47,경상북도,NULL,NULL,50,NULL,131853
20200817,50,제주특별자치도,NULL,NULL,20,NULL,79725
20200817,46,전라남도,NULL,NULL,NULL,NULL,651049
20200817,28,인천광역시,29,광주광역시,NULL,NULL,4530
20200817,36,세종특별자치시,46,전라남도,NULL,NULL,1780
20200817,42,강원도,29,광주광역시,NULL,NULL,11288
20200817,46,전라남도,26,부산광역시,NULL,NULL,43853
20200817,47,경상북도,30,대전광역시,NULL,NULL,30994
20200817,31,울산광역시,42,강원도,NULL,NULL,2717
20200817,41,경기도,47,경상북도,NULL,NULL,32117
20200817,43,충청북도,30,대전광역시,NULL,NULL,13038
20200817,45,전라북도,41,경기도,NULL,NULL,150314
20200817,48,경상남도,11,서울특별시,NULL,NULL,95668
20200817,42,강원도,NULL,NULL,NULL,NULL,1691454
20200817,30,대전광역시,46,전라남도,NULL,NULL,5364
20200817,41,경기도,11,서울특별시,NULL,NULL,72984
20200817,46,전라남도,44,충청남도,NULL,NULL,27369
20200817,48,경상남도,30,대전광역시,NULL,NULL,24965
20200817,11,서울특별시,NULL,NULL,30,NULL,51539
20200817,28,인천광역시,NULL,NULL,70,NULL,36027
20200817,29,광주광역시,NULL,NULL,10,NULL,10982
20200817,41,경기도,NULL,NULL,10,NULL,38250
20200817,43,충청북도,NULL,NULL,0,NULL,10595
20200817,27,대구광역시,NULL,NULL,NULL,NULL,233020
20200817,28,인천광역시,11,서울특별시,NULL,NULL,127260
20200817,42,강원도,11,서울특별시,NULL,NULL,550570
20200817,43,충청북도,36,세종특별자치시,NULL,NULL,4059
20200817,44,충청남도,27,대구광역시,NULL,NULL,14540
20200817,48,경상남도,28,인천광역시,NULL,NULL,20536
20200817,50,제주특별자치도,11,서울특별시,NULL,NULL,108386
20200817,31,울산광역시,26,부산광역시,NULL,NULL,6131
20200817,43,충청북도,48,경상남도,NULL,NULL,13894
20200817,44,충청남도,28,인천광역시,NULL,NULL,55968
20200817,45,전라북도,46,전라남도,NULL,NULL,25825
20200817,30,대전광역시,NULL,NULL,NULL,2,84058
20200817,42,강원도,NULL,NULL,NULL,1,879688
20200817,11,서울특별시,NULL,NULL,70,NULL,61502
20200817,41,경기도,NULL,NULL,60,NULL,66796
20200817,45,전라북도,NULL,NULL,20,NULL,55975
20200817,48,경상남도,NULL,NULL,10,NULL,60966
20200817,26,부산광역시,46,전라남도,NULL,NULL,12554
20200817,27,대구광역시,46,전라남도,NULL,NULL,3450
20200817,28,인천광역시,45,전라북도,NULL,NULL,6721
20200817,29,광주광역시,46,전라남도,NULL,NULL,39257
20200817,30,대전광역시,43,충청북도,NULL,NULL,4103
20200817,30,대전광역시,48,경상남도,NULL,NULL,9242
20200817,47,경상북도,44,충청남도,NULL,NULL,26814
20200817,48,경상남도,50,제주특별자치도,NULL,NULL,3334
20200817,11,서울특별시,NULL,NULL,10,NULL,21116
20200817,11,서울특별시,NULL,NULL,20,NULL,57089
20200817,41,경기도,NULL,NULL,0,NULL,9865
20200817,41,경기도,NULL,NULL,50,NULL,78597
20200817,44,충청남도,NULL,NULL,40,NULL,153586
20200817,48,경상남도,NULL,NULL,0,NULL,15993
20200817,28,인천광역시,NULL,NULL,NULL,NULL,356598
20200817,26,부산광역시,43,충청북도,NULL,NULL,10457
20200817,26,부산광역시,48,경상남도,NULL,NULL,56823
20200817,27,대구광역시,43,충청북도,NULL,NULL,6189
20200817,27,대구광역시,48,경상남도,NULL,NULL,20049
20200817,28,인천광역시,47,경상북도,NULL,NULL,7444
20200817,29,광주광역시,43,충청북도,NULL,NULL,2881
20200817,29,광주광역시,48,경상남도,NULL,NULL,5461
20200817,36,세종특별자치시,29,광주광역시,NULL,NULL,2202
20200817,42,강원도,47,경상북도,NULL,NULL,41125
20200817,47,경상북도,46,전라남도,NULL,NULL,10542
20200817,50,제주특별자치도,27,대구광역시,NULL,NULL,20618
20200817,48,경상남도,NULL,NULL,NULL,1,364731
20200817,11,서울특별시,31,울산광역시,NULL,NULL,10398
20200817,31,울산광역시,41,경기도,NULL,NULL,25973
20200817,36,세종특별자치시,44,충청남도,NULL,NULL,3496
20200817,43,충청북도,26,부산광역시,NULL,NULL,13082
20200817,43,충청북도,50,제주특별자치도,NULL,NULL,2763
20200817,11,서울특별시,NULL,NULL,40,NULL,61071
20200817,26,부산광역시,NULL,NULL,40,NULL,89445
20200817,26,부산광역시,NULL,NULL,50,NULL,65378
20200817,28,인천광역시,NULL,NULL,10,NULL,23333
20200817,29,광주광역시,NULL,NULL,40,NULL,34966
20200817,30,대전광역시,NULL,NULL,50,NULL,38180
20200817,44,충청남도,NULL,NULL,30,NULL,117894
20200817,47,경상북도,NULL,NULL,0,NULL,19182
20200824,26,부산광역시,29,광주광역시,NULL,NULL,5300
20200824,27,대구광역시,44,충청남도,NULL,NULL,4440
20200824,41,경기도,50,제주특별자치도,NULL,NULL,4345
20200824,42,강원도,29,광주광역시,NULL,NULL,5180
20200824,43,충청북도,27,대구광역시,NULL,NULL,14536
20200824,46,전라남도,44,충청남도,NULL,NULL,13837
20200824,48,경상남도,36,세종특별자치시,NULL,NULL,2516
20200824,26,부산광역시,44,충청남도,NULL,NULL,6170
20200824,28,인천광역시,27,대구광역시,NULL,NULL,3659
20200824,36,세종특별자치시,11,서울특별시,NULL,NULL,14934
20200824,44,충청남도,27,대구광역시,NULL,NULL,9420
20200824,30,대전광역시,28,인천광역시,NULL,NULL,7212
20200824,30,대전광역시,48,경상남도,NULL,NULL,6650
20200824,45,전라북도,29,광주광역시,NULL,NULL,20588
20200824,50,제주특별자치도,46,전라남도,NULL,NULL,5962
20200824,28,인천광역시,36,세종특별자치시,NULL,NULL,1448
20200824,29,광주광역시,28,인천광역시,NULL,NULL,3498
20200824,29,광주광역시,48,경상남도,NULL,NULL,3392
20200824,42,강원도,50,제주특별자치도,NULL,NULL,1275
20200824,50,제주특별자치도,30,대전광역시,NULL,NULL,6612
20200824,26,부산광역시,36,세종특별자치시,NULL,NULL,1548
20200824,28,인천광역시,26,부산광역시,NULL,NULL,4901
20200824,31,울산광역시,45,전라북도,NULL,NULL,1419
20200824,36,세종특별자치시,42,강원도,NULL,NULL,1073
20200824,45,전라북도,28,인천광역시,NULL,NULL,14681
20200824,48,경상남도,41,경기도,NULL,NULL,66257
20200824,27,대구광역시,NULL,NULL,NULL,1,97247
20200824,28,인천광역시,NULL,NULL,NULL,1,133532
20200824,28,인천광역시,NULL,NULL,NULL,2,88945
20200824,26,부산광역시,NULL,NULL,NULL,1,138450
20200824,43,충청북도,NULL,NULL,NULL,1,225496
20200824,46,전라남도,NULL,NULL,NULL,2,128494
20200824,43,충청북도,NULL,NULL,NULL,NULL,354752
20200824,31,울산광역시,26,부산광역시,NULL,NULL,4582
20200824,46,전라남도,28,인천광역시,NULL,NULL,13511
20200824,47,경상북도,45,전라북도,NULL,NULL,6591
20200824,26,부산광역시,48,경상남도,NULL,NULL,36957
20200824,27,대구광역시,30,대전광역시,NULL,NULL,4797
20200824,30,대전광역시,31,울산광역시,NULL,NULL,1870
20200824,31,울산광역시,48,경상남도,NULL,NULL,17018
20200824,36,세종특별자치시,41,경기도,NULL,NULL,16814
20200824,44,충청남도,30,대전광역시,NULL,NULL,22780
20200824,45,전라북도,47,경상북도,NULL,NULL,7401
20200824,50,제주특별자치도,27,대구광역시,NULL,NULL,12722
20200824,27,대구광역시,46,전라남도,NULL,NULL,2334
20200824,29,광주광역시,45,전라북도,NULL,NULL,8164
20200824,41,경기도,43,충청북도,NULL,NULL,26131
20200824,44,충청남도,46,전라남도,NULL,NULL,8237
20200824,46,전라남도,41,경기도,NULL,NULL,74765
20200824,47,경상북도,29,광주광역시,NULL,NULL,4664
20200824,47,경상북도,42,강원도,NULL,NULL,12210
20200824,41,경기도,NULL,NULL,70,NULL,40785
20200824,42,강원도,NULL,NULL,70,NULL,81852
20200824,45,전라북도,NULL,NULL,0,NULL,4370
20200824,46,전라남도,NULL,NULL,70,NULL,26783
20200824,29,광주광역시,NULL,NULL,NULL,2,36986
20200824,27,대구광역시,NULL,NULL,NULL,NULL,160583
20200824,11,서울특별시,NULL,NULL,0,NULL,1845
20200824,29,광주광역시,NULL,NULL,60,NULL,11766
20200824,30,대전광역시,NULL,NULL,0,NULL,1133
20200824,30,대전광역시,NULL,NULL,30,NULL,24578
20200824,31,울산광역시,NULL,NULL,30,NULL,17582
20200824,31,울산광역시,NULL,NULL,50,NULL,18237
20200824,41,경기도,NULL,NULL,50,NULL,57967
20200824,45,전라북도,NULL,NULL,30,NULL,46482
20200824,48,경상남도,NULL,NULL,20,NULL,48840
20200824,11,서울특별시,NULL,NULL,NULL,1,147075
20200824,27,대구광역시,NULL,NULL,NULL,2,63336
20200824,42,강원도,NULL,NULL,NULL,1,490750
20200824,46,전라남도,NULL,NULL,NULL,NULL,305010
20200824,31,울산광역시,NULL,NULL,NULL,2,34468
20200824,36,세종특별자치시,NULL,NULL,NULL,2,17890
20200824,47,경상북도,NULL,NULL,NULL,1,247192
20200824,50,제주특별자치도,NULL,NULL,NULL,2,123004
20200824,29,광주광역시,NULL,NULL,0,NULL,966
20200824,36,세종특별자치시,NULL,NULL,40,NULL,11503
20200824,42,강원도,NULL,NULL,40,NULL,181074
20200824,43,충청북도,NULL,NULL,40,NULL,72879
20200824,26,부산광역시,41,경기도,NULL,NULL,48774
20200824,27,대구광역시,43,충청북도,NULL,NULL,4282
20200824,30,대전광역시,11,서울특별시,NULL,NULL,32980
20200824,42,강원도,41,경기도,NULL,NULL,384245
20200824,44,충청남도,43,충청북도,NULL,NULL,21042
20200824,48,경상남도,48,경상남도,NULL,NULL,6
20200824,50,제주특별자치도,31,울산광역시,NULL,NULL,5369
20200824,27,대구광역시,NULL,NULL,40,NULL,30716
20200824,29,광주광역시,NULL,NULL,50,NULL,19210
20200824,41,경기도,NULL,NULL,30,NULL,47416
20200824,43,충청북도,NULL,NULL,0,NULL,4555
20200824,43,충청북도,NULL,NULL,70,NULL,33544
20200824,50,제주특별자치도,NULL,NULL,0,NULL,4792
20200824,26,부산광역시,NULL,NULL,30,NULL,46755
20200824,27,대구광역시,NULL,NULL,70,NULL,15864
20200824,29,광주광역시,NULL,NULL,40,NULL,19919
20200824,45,전라북도,NULL,NULL,40,NULL,59906
20200824,45,전라북도,NULL,NULL,60,NULL,38677
20200824,47,경상북도,NULL,NULL,0,NULL,8166
20200824,48,경상남도,NULL,NULL,70,NULL,34202
20200824,50,제주특별자치도,NULL,NULL,30,NULL,58263
20200824,50,제주특별자치도,NULL,NULL,70,NULL,12009
20200824,26,부산광역시,NULL,NULL,NULL,2,106137
20200824,44,충청남도,NULL,NULL,NULL,1,250060
20200824,47,경상북도,NULL,NULL,NULL,NULL,432890
20200824,44,충청남도,NULL,NULL,NULL,NULL,416824
20200824,29,광주광역시,NULL,NULL,20,NULL,14683
20200824,31,울산광역시,NULL,NULL,70,NULL,7580
20200824,41,경기도,NULL,NULL,40,NULL,53115
20200824,43,충청북도,NULL,NULL,20,NULL,35240
20200824,46,전라남도,NULL,NULL,0,NULL,4876
20200824,11,서울특별시,NULL,NULL,60,NULL,44046
20200824,28,인천광역시,NULL,NULL,50,NULL,42466
20200824,44,충청남도,NULL,NULL,30,NULL,68162
20200824,36,세종특별자치시,NULL,NULL,NULL,NULL,52874
20200824,26,부산광역시,43,충청북도,NULL,NULL,4842
20200824,41,경기도,28,인천광역시,NULL,NULL,26530
20200824,43,충청북도,29,광주광역시,NULL,NULL,3805
20200824,43,충청북도,42,강원도,NULL,NULL,9466
20200824,50,제주특별자치도,41,경기도,NULL,NULL,67865
20200824,42,강원도,48,경상남도,NULL,NULL,10352
20200824,46,전라남도,26,부산광역시,NULL,NULL,22178
20200824,26,부산광역시,NULL,NULL,20,NULL,48800
20200824,47,경상북도,NULL,NULL,50,NULL,81589
20200824,36,세종특별자치시,47,경상북도,NULL,NULL,1969
20200824,42,강원도,36,세종특별자치시,NULL,NULL,3490
20200824,42,강원도,45,전라북도,NULL,NULL,6947
20200824,44,충청남도,29,광주광역시,NULL,NULL,8714
20200824,44,충청남도,42,강원도,NULL,NULL,7101
20200824,28,인천광역시,29,광주광역시,NULL,NULL,2989
20200824,28,인천광역시,42,강원도,NULL,NULL,6691
20200824,29,광주광역시,41,경기도,NULL,NULL,20304
20200824,30,대전광역시,26,부산광역시,NULL,NULL,5064
20200824,41,경기도,30,대전광역시,NULL,NULL,22308
20200824,44,충청남도,28,인천광역시,NULL,NULL,33833
20200824,45,전라북도,44,충청남도,NULL,NULL,18963
20200824,47,경상북도,36,세종특별자치시,NULL,NULL,3892
20200824,48,경상남도,50,제주특별자치도,NULL,NULL,2102
20200824,50,제주특별자치도,43,충청북도,NULL,NULL,6674
20200824,27,대구광역시,42,강원도,NULL,NULL,3062
20200824,28,인천광역시,47,경상북도,NULL,NULL,4733
20200824,29,광주광역시,27,대구광역시,NULL,NULL,2246
20200824,44,충청남도,47,경상북도,NULL,NULL,10915
20200824,26,부산광역시,NULL,NULL,50,NULL,41946
20200824,29,광주광역시,NULL,NULL,70,NULL,10909
20200824,41,경기도,NULL,NULL,20,NULL,43339
20200824,41,경기도,NULL,NULL,60,NULL,47542
20200824,44,충청남도,NULL,NULL,50,NULL,85809
20200824,47,경상북도,NULL,NULL,70,NULL,40155
20200824,48,경상남도,NULL,NULL,40,NULL,73147
20200824,NULL,NULL,NULL,NULL,NULL,NULL,4899929
20200824,11,서울특별시,NULL,NULL,40,NULL,41793
20200824,30,대전광역시,NULL,NULL,20,NULL,22981
20200824,36,세종특별자치시,NULL,NULL,70,NULL,4824
20200824,41,경기도,NULL,NULL,0,NULL,4507
20200824,42,강원도,NULL,NULL,30,NULL,160838
20200824,45,전라북도,NULL,NULL,10,NULL,13807
20200824,45,전라북도,NULL,NULL,70,NULL,23839
20200824,27,대구광역시,NULL,NULL,10,NULL,7141
20200824,28,인천광역시,NULL,NULL,60,NULL,29689
20200824,46,전라남도,NULL,NULL,10,NULL,17809
20200824,47,경상북도,NULL,NULL,NULL,2,185698
20200824,11,서울특별시,NULL,NULL,70,NULL,42873
20200824,27,대구광역시,NULL,NULL,0,NULL,1594
20200824,28,인천광역시,NULL,NULL,30,NULL,39776
20200824,30,대전광역시,NULL,NULL,60,NULL,18613
20200824,44,충청남도,NULL,NULL,20,NULL,49087
20200824,48,경상남도,NULL,NULL,60,NULL,49112
20200824,11,서울특별시,30,대전광역시,NULL,NULL,17810
20200824,28,인천광역시,48,경상남도,NULL,NULL,4709
20200824,29,광주광역시,42,강원도,NULL,NULL,998
20200824,31,울산광역시,11,서울특별시,NULL,NULL,11797
20200824,43,충청북도,30,대전광역시,NULL,NULL,7852
20200824,48,경상남도,31,울산광역시,NULL,NULL,21228
20200824,50,제주특별자치도,44,충청남도,NULL,NULL,7008
20200824,11,서울특별시,44,충청남도,NULL,NULL,26216
20200824,26,부산광역시,27,대구광역시,NULL,NULL,31173
20200824,36,세종특별자치시,31,울산광역시,NULL,NULL,519
20200824,43,충청북도,44,충청남도,NULL,NULL,20573
20200824,11,서울특별시,NULL,NULL,20,NULL,32935
20200824,11,서울특별시,NULL,NULL,30,NULL,33676
20200824,31,울산광역시,NULL,NULL,10,NULL,3552
20200824,31,울산광역시,NULL,NULL,40,NULL,17988
20200824,36,세종특별자치시,NULL,NULL,0,NULL,360
20200824,42,강원도,NULL,NULL,0,NULL,17144
20200824,44,충청남도,NULL,NULL,60,NULL,59776
20200824,46,전라남도,NULL,NULL,30,NULL,49878
20200824,48,경상남도,NULL,NULL,10,NULL,22056
20200824,46,전라남도,NULL,NULL,NULL,1,176516
20200824,41,경기도,NULL,NULL,NULL,NULL,310487
20200824,27,대구광역시,48,경상남도,NULL,NULL,14969
20200824,28,인천광역시,28,인천광역시,NULL,NULL,6
20200824,29,광주광역시,47,경상북도,NULL,NULL,2055
20200824,41,경기도,26,부산광역시,NULL,NULL,17440
20200824,44,충청남도,31,울산광역시,NULL,NULL,3371
20200824,44,충청남도,48,경상남도,NULL,NULL,9755
20200824,45,전라북도,30,대전광역시,NULL,NULL,16684
20200824,11,서울특별시,26,부산광역시,NULL,NULL,20884
20200824,26,부산광역시,50,제주특별자치도,NULL,NULL,2920
20200824,27,대구광역시,36,세종특별자치시,NULL,NULL,1004
20200824,28,인천광역시,45,전라북도,NULL,NULL,4564
20200824,43,충청북도,26,부산광역시,NULL,NULL,8018
20200824,44,충청남도,36,세종특별자치시,NULL,NULL,3627
20200824,44,충청남도,45,전라북도,NULL,NULL,14630
20200824,47,경상북도,41,경기도,NULL,NULL,92650
20200824,48,경상남도,44,충청남도,NULL,NULL,12197
20200824,27,대구광역시,47,경상북도,NULL,NULL,38563
20200824,30,대전광역시,41,경기도,NULL,NULL,43020
20200824,31,울산광역시,30,대전광역시,NULL,NULL,2197
20200824,46,전라남도,47,경상북도,NULL,NULL,9129
20200824,48,경상남도,11,서울특별시,NULL,NULL,51121
20200824,11,서울특별시,NULL,NULL,10,NULL,9618
20200824,27,대구광역시,NULL,NULL,20,NULL,25148
20200824,36,세종특별자치시,NULL,NULL,20,NULL,6388
20200824,47,경상북도,NULL,NULL,20,NULL,61998
20200824,48,경상남도,NULL,NULL,NULL,2,156876
20200824,11,서울특별시,41,경기도,NULL,NULL,14733
20200824,26,부산광역시,11,서울특별시,NULL,NULL,48467
20200824,27,대구광역시,45,전라북도,NULL,NULL,2496
20200824,28,인천광역시,31,울산광역시,NULL,NULL,1477
20200824,41,경기도,29,광주광역시,NULL,NULL,12159
20200824,42,강원도,11,서울특별시,NULL,NULL,310097
20200824,45,전라북도,26,부산광역시,NULL,NULL,8936
20200824,46,전라남도,36,세종특별자치시,NULL,NULL,2501
20200824,46,전라남도,45,전라북도,NULL,NULL,22168
20200824,47,경상북도,27,대구광역시,NULL,NULL,54560
20200824,47,경상북도,46,전라남도,NULL,NULL,5605
20200824,28,인천광역시,43,충청북도,NULL,NULL,6793
20200824,29,광주광역시,11,서울특별시,NULL,NULL,18270
20200824,42,강원도,26,부산광역시,NULL,NULL,13311
20200824,45,전라북도,46,전라남도,NULL,NULL,15388
20200824,50,제주특별자치도,45,전라북도,NULL,NULL,4735
20200824,11,서울특별시,48,경상남도,NULL,NULL,19590
20200824,30,대전광역시,46,전라남도,NULL,NULL,3327
20200824,42,강원도,44,충청남도,NULL,NULL,22074
20200824,47,경상북도,31,울산광역시,NULL,NULL,12001
20200824,31,울산광역시,36,세종특별자치시,NULL,NULL,445
20200824,36,세종특별자치시,29,광주광역시,NULL,NULL,1775
20200824,41,경기도,45,전라북도,NULL,NULL,18064
20200824,43,충청북도,28,인천광역시,NULL,NULL,21909
20200824,45,전라북도,48,경상남도,NULL,NULL,11903
20200824,46,전라남도,11,서울특별시,NULL,NULL,57394
20200824,47,경상북도,43,충청북도,NULL,NULL,21798
20200824,48,경상남도,26,부산광역시,NULL,NULL,56447
20200824,50,제주특별자치도,47,경상북도,NULL,NULL,8386
20200824,41,경기도,NULL,NULL,NULL,2,128057
20200824,28,인천광역시,NULL,NULL,NULL,NULL,222477
20200824,31,울산광역시,NULL,NULL,NULL,NULL,91918
20200824,48,경상남도,NULL,NULL,NULL,NULL,373181
20200824,11,서울특별시,28,인천광역시,NULL,NULL,5000
20200824,27,대구광역시,11,서울특별시,NULL,NULL,22763
20200824,41,경기도,36,세종특별자치시,NULL,NULL,5326
20200824,43,충청북도,31,울산광역시,NULL,NULL,3680
20200824,43,충청북도,48,경상남도,NULL,NULL,8743
20200824,44,충청남도,11,서울특별시,NULL,NULL,104341
20200824,50,제주특별자치도,29,광주광역시,NULL,NULL,8613
20200824,50,제주특별자치도,42,강원도,NULL,NULL,3861
20200824,30,대전광역시,NULL,NULL,NULL,NULL,144701
20200824,30,대전광역시,NULL,NULL,NULL,1,91621
20200824,36,세종특별자치시,NULL,NULL,NULL,1,34984
20200824,43,충청북도,NULL,NULL,NULL,2,129257
20200824,50,제주특별자치도,NULL,NULL,NULL,1,126097
20200824,45,전라북도,NULL,NULL,NULL,2,109711
20200824,44,충청남도,NULL,NULL,NULL,2,166764
20200824,11,서울특별시,31,울산광역시,NULL,NULL,6081
20200824,26,부산광역시,46,전라남도,NULL,NULL,6826
20200824,29,광주광역시,26,부산광역시,NULL,NULL,2993
20200824,36,세종특별자치시,28,인천광역시,NULL,NULL,3397
20200824,48,경상남도,29,광주광역시,NULL,NULL,13844
20200824,11,서울특별시,42,강원도,NULL,NULL,28735
20200824,11,서울특별시,47,경상북도,NULL,NULL,21514
20200824,29,광주광역시,44,충청남도,NULL,NULL,3315
20200824,30,대전광역시,45,전라북도,NULL,NULL,5518
20200824,36,세종특별자치시,26,부산광역시,NULL,NULL,1432
20200824,41,경기도,48,경상남도,NULL,NULL,17509
20200824,42,강원도,43,충청북도,NULL,NULL,25588
20200824,47,경상북도,50,제주특별자치도,NULL,NULL,1505
20200824,48,경상남도,30,대전광역시,NULL,NULL,13690
20200824,36,세종특별자치시,48,경상남도,NULL,NULL,1752
20200824,42,강원도,27,대구광역시,NULL,NULL,13987
20200824,42,강원도,46,전라남도,NULL,NULL,4074
20200824,46,전라남도,43,충청북도,NULL,NULL,7781
20200824,48,경상남도,28,인천광역시,NULL,NULL,11391
20200824,27,대구광역시,NULL,NULL,50,NULL,30295
20200824,28,인천광역시,NULL,NULL,10,NULL,9872
20200824,28,인천광역시,NULL,NULL,40,NULL,44166
20200824,44,충청남도,NULL,NULL,0,NULL,6782
20200824,48,경상남도,NULL,NULL,30,NULL,67117
20200824,50,제주특별자치도,NULL,NULL,60,NULL,19465
20200824,11,서울특별시,43,충청북도,NULL,NULL,24019
20200824,27,대구광역시,29,광주광역시,NULL,NULL,2441
20200824,29,광주광역시,46,전라남도,NULL,NULL,25512
20200824,36,세종특별자치시,50,제주특별자치도,NULL,NULL,186
20200824,41,경기도,44,충청남도,NULL,NULL,27365
20200824,46,전라남도,29,광주광역시,NULL,NULL,24233
20200824,46,전라남도,42,강원도,NULL,NULL,3499
20200824,26,부산광역시,NULL,NULL,40,NULL,45911
20200824,47,경상북도,NULL,NULL,40,NULL,80990
20200824,26,부산광역시,31,울산광역시,NULL,NULL,2512
20200824,27,대구광역시,41,경기도,NULL,NULL,26932
20200824,28,인천광역시,46,전라남도,NULL,NULL,3743
20200824,29,광주광역시,36,세종특별자치시,NULL,NULL,839
20200824,36,세종특별자치시,27,대구광역시,NULL,NULL,1844
20200824,42,강원도,31,울산광역시,NULL,NULL,5477
20200824,44,충청남도,41,경기도,NULL,NULL,149935
20200824,45,전라북도,50,제주특별자치도,NULL,NULL,1091
20200824,30,대전광역시,43,충청북도,NULL,NULL,3016
20200824,45,전라북도,11,서울특별시,NULL,NULL,55840
20200824,47,경상북도,26,부산광역시,NULL,NULL,60257
20200824,48,경상남도,45,전라북도,NULL,NULL,12464
20200824,11,서울특별시,NULL,NULL,50,NULL,50703
20200824,26,부산광역시,NULL,NULL,70,NULL,19278
20200824,30,대전광역시,NULL,NULL,40,NULL,29130
20200824,45,전라북도,NULL,NULL,50,NULL,60605
20200824,48,경상남도,NULL,NULL,0,NULL,6738
20200824,50,제주특별자치도,NULL,NULL,10,NULL,16125
20200824,31,울산광역시,NULL,NULL,NULL,1,57450
20200824,41,경기도,NULL,NULL,NULL,1,182430
20200824,26,부산광역시,28,인천광역시,NULL,NULL,8585
20200824,36,세종특별자치시,46,전라남도,NULL,NULL,1346
20200824,42,강원도,28,인천광역시,NULL,NULL,62580
20200824,43,충청북도,11,서울특별시,NULL,NULL,90040
20200824,46,전라남도,30,대전광역시,NULL,NULL,11714
20200824,27,대구광역시,50,제주특별자치도,NULL,NULL,1236
20200824,28,인천광역시,11,서울특별시,NULL,NULL,74998
20200824,30,대전광역시,27,대구광역시,NULL,NULL,6434
20200824,31,울산광역시,27,대구광역시,NULL,NULL,17347
20200824,31,울산광역시,46,전라남도,NULL,NULL,2027
20200824,43,충청북도,45,전라북도,NULL,NULL,7644
20200824,45,전라북도,36,세종특별자치시,NULL,NULL,3729
20200824,46,전라남도,50,제주특별자치도,NULL,NULL,2664
20200824,47,경상북도,44,충청남도,NULL,NULL,15928
20200824,50,제주특별자치도,28,인천광역시,NULL,NULL,14187
20200824,26,부산광역시,NULL,NULL,NULL,NULL,244587
20200824,50,제주특별자치도,NULL,NULL,NULL,NULL,249101
20200824,11,서울특별시,46,전라남도,NULL,NULL,14610
20200824,27,대구광역시,31,울산광역시,NULL,NULL,9329
20200824,29,광주광역시,50,제주특별자치도,NULL,NULL,1393
20200824,36,세종특별자치시,44,충청남도,NULL,NULL,2629
20200824,41,경기도,42,강원도,NULL,NULL,29560
20200824,43,충청북도,41,경기도,NULL,NULL,134943
20200824,26,부산광역시,NULL,NULL,10,NULL,13300
20200824,28,인천광역시,NULL,NULL,20,NULL,32559
20200824,28,인천광역시,NULL,NULL,70,NULL,21639
20200824,30,대전광역시,NULL,NULL,50,NULL,28774
20200824,36,세종특별자치시,NULL,NULL,30,NULL,8677
20200824,42,강원도,NULL,NULL,60,NULL,115658
20200824,44,충청남도,NULL,NULL,10,NULL,22269
20200824,44,충청남도,NULL,NULL,40,NULL,85302
20200824,45,전라북도,NULL,NULL,20,NULL,32331
20200824,46,전라남도,NULL,NULL,20,NULL,42583
20200824,50,제주특별자치도,NULL,NULL,40,NULL,45840
20200824,27,대구광역시,NULL,NULL,60,NULL,20652
20200824,36,세종특별자치시,NULL,NULL,50,NULL,11660
20200824,42,강원도,NULL,NULL,10,NULL,61407
20200824,44,충청남도,NULL,NULL,70,NULL,39638
20200824,46,전라남도,NULL,NULL,50,NULL,62178
20200824,47,경상북도,NULL,NULL,60,NULL,59114
20200824,11,서울특별시,NULL,NULL,NULL,2,110414
20200824,30,대전광역시,NULL,NULL,NULL,2,53080
20200824,42,강원도,NULL,NULL,NULL,2,413763
20200824,11,서울특별시,NULL,NULL,NULL,NULL,257489
20200824,31,울산광역시,44,충청남도,NULL,NULL,2692
20200824,45,전라북도,43,충청북도,NULL,NULL,10726
20200824,47,경상북도,28,인천광역시,NULL,NULL,15393
20200824,47,경상북도,48,경상남도,NULL,NULL,41892
20200824,11,서울특별시,29,광주광역시,NULL,NULL,13205
20200824,29,광주광역시,31,울산광역시,NULL,NULL,958
20200824,31,울산광역시,43,충청북도,NULL,NULL,2143
20200824,46,전라남도,46,전라남도,NULL,NULL,3
20200824,47,경상북도,47,경상북도,NULL,NULL,3
20200824,50,제주특별자치도,26,부산광역시,NULL,NULL,17692
20200824,29,광주광역시,NULL,NULL,30,NULL,17011
20200824,46,전라남도,NULL,NULL,40,NULL,60467
20200824,47,경상북도,NULL,NULL,30,NULL,75276
20200824,36,세종특별자치시,45,전라북도,NULL,NULL,2004
20200824,41,경기도,11,서울특별시,NULL,NULL,47068
20200824,47,경상북도,30,대전광역시,NULL,NULL,18487
20200824,27,대구광역시,28,인천광역시,NULL,NULL,4100
20200824,30,대전광역시,29,광주광역시,NULL,NULL,4160
